ID,age,sex,grade
27767,6,2,4
27769,7,1,4
27771,8,1,4
27773,7,2,4
27774,6,2,4
27775,7,1,4
27777,8,1,5
27778,8,1,5
27780,8,1,5
27781,8,1,5
27782,8,1,5
27784,8,1,5
27785,7,2,5
27786,9,1,5
27788,8,1,5
27790,8,1,5
27792,7,1,5
27793,8,2,5
27794,8,1,5
27796,8,2,5
27800,8,1,5
27801,8,1,5
27802,7,1,5
27804,8,1,5
27806,8,1,5
27808,7,1,5
27809,8,2,5
27810,8,2,5
27812,7,2,5
27813,6,1,5
27815,8,2,5
27816,8,1,5
27817,7,2,5
27819,8,1,5
27820,7,2,5
27821,8,2,5
27823,7,2,5
27825,7,2,5
27827,8,1,3
27828,8,2,5
27829,8,2,5
27831,8,2,5
27833,9,2,5
27835,8,1,5
27836,7,1,5
27837,8,1,5
27839,9,1,6
27840,9,1,6
27842,8,2,6
27844,9,1,6
27846,9,1,6
27847,9,1,6
27848,9,2,6
27850,8,1,6
27852,8,2,6
27854,10,1,6
27855,9,2,6
27856,9,1,6
27858,10,1,6
27860,9,2,6
27862,9,1,6
27863,9,1,6
27864,9,1,6
27866,9,1,6
27868,9,1,6
27870,9,1,6
27872,9,2,6
27874,8,1,6
27876,9,1,6
27878,9,1,6
27880,8,2,6
27883,9,1,6
27885,8,1,6
27887,9,1,6
27889,9,1,6
27891,9,1,6
27893,8,1,6
27895,8,1,6
27897,9,1,6
27899,9,2,6
27901,8,1,6
27905,8,2,6
27907,9,2,6
27910,9,1,7
27912,9,1,7
27914,9,2,7
27916,9,1,7
27918,9,2,7
27920,9,2,7
27924,9,2,7
27926,9,2,7
27928,9,2,7
27932,10,2,7
27934,9,1,7
27936,9,2,7
27940,9,2,7
27942,10,2,7
27944,5,2,2
27945,5,2,2
27946,5,2,2
27947,4,1,2
27948,5,2,2
27949,4,2,2
27950,6,2,2
27951,5,1,2
27952,5,2,2
27954,5,2,2
27959,4,2,2
27963,5,1,2
27964,5,1,2
27977,5,2,2
27978,4,1,2
27979,6,2,3
27980,6,2,3
27981,5,2,3
27982,5,2,3
27983,6,2,3
27984,5,2,3
27985,6,2,3
27986,5,2,3
27987,6,2,3
27988,6,2,3
27989,6,2,3
27992,5,1,3
27993,5,2,3
28015,7,1,4
28016,7,2,4
28018,6,1,4
28023,6,2,4
28024,6,2,4
28025,7,1,4
28026,7,1,4
28028,7,1,4
28030,7,1,4
28031,7,1,4
28032,7,2,4
28034,7,1,4
28036,7,1,4
28039,7,1,4
28040,6,1,4
28043,7,1,5
28045,8,1,5
28047,8,1,5
28048,7,2,5
28049,8,1,5
28050,8,2,5
28051,8,2,5
28053,7,1,5
28055,7,2,5
28056,8,1,5
28057,8,2,5
28058,8,2,5
28059,8,1,5
28060,8,2,6
28061,8,1,6
28063,9,2,6
28064,9,1,6
28065,9,1,6
28068,8,1,6
28069,9,1,6
28071,8,1,6
28072,8,1,6
28073,9,2,6
28076,8,2,6
28077,8,1,6
28079,8,2,6
28081,8,1,6
28082,9,1,6
28083,9,1,6
28084,9,2,6
28085,8,1,6
28087,10,1,7
28089,10,1,7
28090,10,2,7
28092,10,1,7
28093,9,2,7
28095,10,1,7
28097,10,2,7
28100,10,2,7
28101,10,2,7
28103,10,1,7
28105,10,1,7
28107,9,1,7
28108,10,1,7
28109,9,1,7
28111,10,2,7
28112,10,1,7
28113,10,2,7
28114,4,2,1
28115,4,2,1
28117,4,1,1
28118,4,2,1
28119,4,1,1
28121,4,2,8
28122,4,1,1
28123,4,2,1
28125,4,1,1
28126,4,2,1
28129,4,1,1
28130,4,2,1
28131,4,1,1
28133,4,2,1
28134,3,2,1
28137,4,1,1
28138,4,2,1
28139,4,1,1
28141,5,1,2
28142,4,1,2
28144,5,2,2
28145,5,1,2
28146,4,2,2
28148,5,2,2
28149,5,1,2
28150,4,1,2
28153,5,1,2
28154,4,2,2
28156,5,2,2
28157,1,1,2
28158,6,2,2
28161,5,1,2
28162,5,.N,2
28164,4,2,2
28165,5,1,2
28166,5,2,2
28168,4,1,2
28169,5,1,2
28170,4,2,2
28172,5,2,2
28173,5,1,2
28176,6,2,3
28177,6,2,3
28179,6,2,3
28180,6,2,3
28181,6,1,3
28183,7,1,3
28184,6,2,3
28185,6,2,3
28187,6,1,3
28188,6,2,3
28191,6,1,3
28192,6,1,3
28193,6,2,3
28195,4,1,1
28199,4,1,1
28200,4,1,1
28201,4,1,1
28203,4,1,1
28207,4,2,1
28208,4,1,1
28209,4,1,1
28211,4,2,1
28215,3,2,1
28216,4,1,1
28217,4,1,1
28223,4,2,1
28225,4,2,1
28231,3,1,1
28233,3,1,1
28243,5,2,2
28244,5,2,2
28247,4,2,2
28248,4,2,2
28251,5,2,2
28252,5,2,2
28255,6,2,3
28256,6,1,3
28257,7,2,3
28259,6,2,3
28260,5,1,2
28263,6,2,3
28264,6,2,3
28268,5,2,2
28271,4,2,2
28272,5,2,2
28276,5,2,2
28279,6,1,3
28280,5,2,2
28285,6,2,3
28286,5,1,3
28288,5,2,2
28289,5,2,3
28293,5,1,2
28296,5,2,2
28297,4,2,2
28301,5,1,2
28304,5,2,3
28305,6,2,3
28308,5,2,2
28309,5,2,2
28312,6,2,3
28313,5,2,2
28316,4,2,2
28317,5,2,2
28320,5,2,2
28321,5,2,2
28324,4,1,2
28325,6,2,3
28328,5,2,2
28329,5,1,3
28331,5,1,2
28332,5,1,2
28333,4,2,2
28336,5,2,2
28337,4,2,2
28339,6,1,3
28341,10,1,7
28343,9,1,7
28345,10,2,7
28347,10,1,7
28349,10,2,7
28351,9,1,7
28353,10,1,7
28355,10,1,7
28357,9,1,7
28359,10,1,7
28361,9,1,7
28363,.N,1,7
28365,9,2,7
28367,9,1,7
28369,9,2,7
28371,10,2,7
28373,10,2,7
28375,7,2,5
28378,7,2,4
28382,7,2,4
28383,7,2,4
28384,6,2,4
28386,6,2,4
28390,7,2,4
28391,6,2,4
28394,7,2,4
28398,6,2,4
28402,7,2,5
28403,9,2,5
28404,8,2,5
28405,8,1,5
28407,8,1,.N
28409,10,1,6
28410,10,1,5
28411,7,2,5
28412,7,1,5
28413,9,1,5
28415,9,1,5
28417,9,1,5
28418,8,1,5
28419,7,2,5
28420,9,1,5
28421,7,1,5
28423,8,2,5
28425,9,1,5
28427,8,1,5
28429,8,1,5
28431,8,2,5
28435,7,1,5
28437,9,2,6
28438,8,2,6
28440,11,2,6
28441,8,2,6
28444,8,2,6
28445,9,2,6
28448,8,2,6
28449,8,2,6
28452,11,1,7
28453,8,2,6
28456,8,2,6
28460,9,2,6
28461,9,2,6
28466,9,2,7
28470,10,1,7
28474,9,1,7
28478,10,1,7
28482,8,2,6
28490,9,2,7
28498,8,1,7
28499,7,1,5
28501,8,2,5
28503,8,2,5
28504,8,2,5
28505,8,2,5
28506,8,2,5
28507,7,1,5
28509,7,2,5
28511,7,2,5
28512,8,2,5
28513,8,1,5
28515,8,2,5
28517,8,2,5
28518,8,2,5
28519,7,2,5
28520,8,1,5
28521,8,1,5
28523,8,1,5
28525,8,2,5
28526,8,1,5
28528,7,1,5
28529,7,1,5
28531,8,2,5
28533,8,2,5
28534,10,2,6
28535,9,2,6
28537,9,1,6
28538,9,2,6
28541,9,2,6
28542,9,1,6
28545,9,2,6
28546,8,1,6
28549,9,1,6
28550,10,1,6
28553,7,2,4
28555,7,1,4
28557,7,2,4
28558,7,1,4
28559,7,2,4
28561,7,1,4
28563,7,1,4
28565,7,1,4
28567,6,2,4
28569,6,2,4
28571,7,1,4
28572,8,1,4
28573,7,1,4
28574,7,1,4
28575,6,1,4
28577,7,1,4
28578,8,1,4
28579,7,1,4
28580,7,1,4
28582,7,2,4
28585,7,2,4
28586,7,2,4
28587,6,2,4
28588,10,1,7
28591,10,1,7
28595,9,1,7
28596,10,2,7
28597,10,1,7
28599,10,1,7
28603,10,1,7
28604,10,2,7
28605,10,1,7
28607,9,1,7
28611,10,1,7
28612,11,1,7
28613,10,1,7
28615,10,1,7
28619,10,2,7
28620,11,2,7
28623,7,1,4
28626,7,2,4
28630,7,2,4
28631,7,2,4
28634,6,2,4
28638,7,2,4
28639,7,1,4
28643,7,1,4
28645,7,1,4
28647,8,2,4
28649,7,1,4
28651,7,1,4
28653,7,2,4
28655,7,2,4
28657,7,1,4
28661,7,2,5
28664,8,2,5
28665,8,1,5
28668,9,1,5
28669,8,1,5
28672,8,2,5
28676,8,2,5
28677,9,1,5
28680,8,1,6
28681,10,1,6
28683,8,1,6
28684,10,2,6
28687,9,2,6
28688,9,1,6
28689,10,2,6
28691,10,1,6
28692,9,1,6
28695,9,1,6
28696,9,1,6
28697,9,2,6
28699,10,1,7
28700,9,2,6
28702,10,2,7
28704,9,1,6
28705,9,2,7
28706,10,2,7
28708,10,1,7
28710,9,2,7
28712,11,1,7
28714,10,1,7
28715,10,1,7
28716,10,2,6
28719,3,1,1
28720,4,2,1
28721,3,2,1
28722,6,1,3
28723,4,1,1
28724,4,2,1
28725,4,1,1
28727,4,2,1
28728,3,1,1
28729,4,2,1
28730,4,2,1
28731,4,1,1
28733,4,2,1
28735,4,1,1
28736,4,2,1
28737,3,1,1
28738,4,2,1
28739,4,1,1
28741,3,2,1
28743,3,1,1
28744,4,2,1
28745,4,2,1
28746,3,2,1
28747,4,1,1
28749,3,1,1
28754,4,2,1
28755,4,1,1
28756,3,2,1
28757,4,1,1
28759,4,2,1
28760,3,2,1
28761,3,1,1
28762,3,2,1
28763,4,2,1
28764,4,2,1
28765,4,2,1
28767,4,1,1
28768,3,1,1
28769,4,1,1
28771,4,1,1
28772,4,2,1
28773,4,1,1
28775,3,2,1
28776,3,2,1
28777,4,2,1
28779,4,1,1
28780,3,2,1
28783,4,1,1
28784,4,1,1
28785,4,2,1
28787,4,2,1
28791,4,2,1
28792,4,2,1
28795,4,2,1
28796,2,2,1
28799,4,2,1
28800,3,1,1
28801,4,2,1
28803,3,2,1
28804,4,1,.N
28807,3,2,1
28808,3,2,1
28809,3,1,1
28811,3,2,1
28812,4,2,1
28815,4,1,1
28816,3,2,1
28817,3,1,1
28819,4,2,1
28820,5,1,2
28821,5,2,2
28823,5,1,2
28824,4,1,2
28825,4,2,2
28827,4,2,2
28828,5,1,2
28829,4,2,2
28831,5,1,2
28832,4,2,2
28835,6,1,2
28836,4,2,2
28837,4,2,2
28839,5,1,2
28840,5,2,2
28843,5,1,2
28844,4,2,2
28845,5,1,2
28847,4,1,2
28848,5,2,2
28851,4,1,2
28852,5,1,2
28853,4,2,2
28855,4,1,2
28856,5,1,2
28858,4,1,2
28859,5,1,2
28860,5,2,2
28862,5,1,2
28863,5,2,2
28864,5,1,2
28866,6,1,2
28867,4,1,2
28868,5,1,2
28870,5,1,2
28871,5,2,2
28872,5,1,2
28874,5,2,2
28875,5,1,2
28876,5,2,2
28878,4,1,2
28879,4,1,2
28880,5,1,2
28882,5,2,2
28883,4,1,2
28885,5,1,2
28886,5,1,2
28887,4,2,2
28888,4,2,2
28890,5,2,2
28891,5,1,2
28893,5,2,2
28894,5,2,2
28895,4,1,2
28896,4,2,2
28898,6,1,3
28899,5,1,3
28901,5,1,3
28902,6,2,3
28905,6,1,3
28906,5,2,3
28907,6,2,3
28909,6,1,3
28910,6,2,3
28911,6,1,3
28912,6,2,3
28913,6,1,3
28914,6,2,3
28915,6,2,3
28917,.N,1,8
28918,6,2,3
28919,5,1,3
28920,6,2,3
28921,5,1,3
28922,6,2,3
28923,6,2,3
28925,6,1,3
28926,6,2,3
28927,6,1,3
28928,5,2,3
28929,6,1,3
28930,5,2,3
28931,5,2,3
28933,6,1,3
28934,6,1,3
28936,6,2,3
28937,6,1,3
28938,6,2,3
28941,6,1,3
28942,6,1,3
28944,6,1,3
28945,6,1,3
28946,6,2,3
28948,6,1,3
28949,6,2,3
28950,5,1,3
28952,6,1,3
28953,5,1,3
28954,6,1,3
28956,5,1,3
28957,6,2,3
28958,5,2,3
28960,6,2,3
28962,6,1,3
28964,6,2,3
28965,6,2,3
28966,6,1,3
28968,6,2,3
28969,6,2,3
28970,6,1,3
28971,6,2,3
28972,6,1,3
28973,6,2,3
28974,5,1,3
28976,5,1,3
28977,6,2,3
28978,6,1,3
28979,6,2,3
28980,5,1,3
28981,6,1,3
28982,5,2,3
28984,7,1,4
28985,7,1,4
28988,6,2,4
28991,7,2,4
28992,8,2,4
28993,7,1,4
28995,6,1,4
28996,6,2,4
28999,7,2,4
29000,7,2,4
29001,7,1,4
29003,6,1,4
29004,6,2,4
29007,6,1,4
29008,7,2,4
29009,6,1,4
29011,6,1,4
29012,6,1,4
29015,5,1,4
29016,9,2,7
29017,8,2,4
29019,11,2,7
29020,9,2,6
29023,8,2,6
29024,8,1,6
29026,8,1,6
29027,9,1,6
29028,8,2,6
29030,8,2,6
29031,9,1,7
29032,9,1,7
29034,9,2,6
29035,8,2,6
29036,9,1,7
29038,9,2,6
29039,9,1,6
29040,9,1,6
29042,9,2,6
29043,9,2,6
29044,9,1,7
29046,9,1,6
29047,10,1,6
29050,8,1,6
29051,9,1,6
29052,9,1,6
29054,9,2,7
29055,8,2,6
29057,9,2,6
29058,9,2,6
29061,10,1,7
29062,8,2,6
29063,10,1,7
29065,11,1,6
29066,10,1,6
29069,8,2,6
29070,8,2,7
29071,9,1,6
29073,9,1,6
29074,9,2,6
29077,8,2,6
29078,10,2,6
29079,10,1,7
29081,9,2,6
29082,8,2,6
29085,9,1,7
29086,10,1,7
29090,9,1,6
29091,8,2,6
29094,8,1,6
29095,11,1,7
29096,9,2,6
29098,9,2,6
29099,8,2,6
29102,9,2,7
29103,11,2,7
29104,8,2,6
29106,8,2,5
29107,9,2,6
29110,8,2,6
29111,10,2,7
29114,8,1,6
29115,8,1,6
29117,8,1,6
29118,8,2,6
29119,10,2,7
29122,9,2,6
29123,9,1,6
29124,9,1,6
29125,9,2,6
29126,10,1,6
29128,10,1,6
29129,9,2,6
29132,9,1,6
29133,9,2,6
29134,9,2,6
29136,10,1,6
29137,9,1,6
29142,9,2,6
29144,8,2,6
29146,9,1,6
29150,8,2,6
29152,9,2,6
29154,9,1,7
29158,9,2,7
29160,8,2,6
29162,10,1,7
29168,6,2,4
29170,7,2,5
29172,9,1,7
29175,10,2,7
29177,6,2,4
29179,7,1,4
29181,9,2,6
29183,7,2,4
29185,6,2,4
29187,9,1,7
29189,8,1,5
29191,9,2,6
29192,10,1,7
29193,10,2,7
29195,9,2,7
29197,7,1,4
29199,9,1,7
29200,9,2,7
29201,10,2,7
29204,7,1,4
29206,6,2,4
29208,6,1,4
29214,7,1,4
29216,7,2,4
29218,6,1,4
29220,7,2,4
29222,6,2,4
29224,6,2,4
29226,8,2,4
29228,6,2,4
29230,8,1,4
29232,7,2,4
29234,8,2,5
29236,7,2,4
29239,7,1,4
29241,8,1,5
29243,6,2,4
29247,10,1,6
29249,9,1,7
29251,9,1,6
29253,9,1,6
29255,8,.N,.N
29257,7,1,5
29259,9,1,7
29261,8,1,5
29263,7,2,4
29265,9,2,5
29267,9,1,6
29269,7,1,5
29271,8,.N,6
29273,10,2,7
29275,9,1,6
29277,8,2,6
29279,9,1,6
29317,8,1,5
29321,9,1,7
29325,7,1,5
29328,9,1,5
29329,9,1,5
29333,8,1,5
29336,8,2,5
29337,8,1,5
29341,10,1,7
29377,10,2,7
29378,10,2,7
29379,9,2,7
29380,10,1,7
29381,10,1,7
29382,10,2,7
29383,10,2,7
29384,10,2,7
29385,10,2,7
29386,10,2,7
29387,10,2,7
29388,10,2,7
29389,10,1,7
29390,10,2,7
29392,10,1,7
29394,9,2,7
29396,10,2,7
29400,10,1,7
29401,10,1,7
29402,9,1,7
29403,10,2,7
29404,10,1,7
29405,10,1,7
29406,9,1,7
29408,10,1,7
29409,9,1,7
29411,10,1,7
29414,3,1,1
29418,3,2,1
29422,4,1,1
29425,4,2,1
29426,4,2,1
29430,5,1,1
29433,3,2,1
29434,4,2,1
29438,3,2,1
29441,3,2,1
29442,4,1,1
29446,4,2,1
29447,5,1,2
29448,5,2,2
29450,5,2,2
29451,4,2,2
29454,5,2,2
29455,5,1,2
29456,4,2,2
29459,5,2,2
29462,5,1,2
29463,4,2,2
29466,5,1,2
29467,5,2,2
29470,4,2,2
29471,4,2,2
29474,4,.N,2
29475,5,2,2
29478,5,2,2
29479,5,1,2
29489,6,2,3
29497,5,2,2
29505,6,1,3
29512,6,1,3
29517,4,1,1
29521,3,1,1
29525,5,2,2
29526,5,1,2
29530,4,2,2
29533,5,2,1
29534,4,2,1
29535,4,1,1
29536,4,1,1
29537,4,1,1
29538,4,2,1
29541,.N,.N,1
29542,4,2,8
29545,4,2,1
29546,4,2,1
29548,5,2,1
29549,4,1,1
29550,3,2,1
29552,5,1,2
29553,5,1,2
29554,4,1,2
29555,6,2,2
29557,5,1,2
29558,5,1,2
29561,5,1,2
29562,4,1,2
29563,5,2,2
29565,5,1,2
29566,4,1,2
29567,4,2,2
29569,6,1,2
29570,4,2,2
29571,5,1,2
29573,6,1,2
29574,5,2,2
29577,4,1,2
29578,5,2,2
29580,6,2,3
29581,5,1,3
29582,5,1,3
29584,6,2,3
29585,6,2,3
29586,6,2,3
29588,6,2,3
29589,6,1,3
29592,6,1,3
29593,6,2,3
29594,6,1,3
29596,6,1,3
29597,6,1,3
29599,6,2,3
29600,6,2,3
29601,5,1,3
29602,6,2,3
29604,6,1,3
29605,5,2,3
29606,3,2,1
29607,4,2,1
29609,3,1,1
29610,3,1,1
29611,3,2,1
29612,3,2,1
29613,3,1,1
29614,4,1,1
29615,4,2,1
29617,4,2,1
29618,4,2,1
29619,4,1,1
29621,3,1,1
29622,4,1,1
29623,3,1,1
29625,3,2,1
29627,4,2,1
29628,3,1,1
29629,3,1,1
29630,3,2,1
29631,4,1,1
29633,4,2,1
29635,4,1,1
29636,4,1,1
29637,4,1,1
29638,4,2,1
29639,4,1,1
29641,3,2,1
29643,3,1,.N
29644,3,.N,1
29645,4,2,1
29646,4,1,1
29647,4,2,1
29648,4,2,1
29649,4,2,2
29650,5,2,2
29651,4,1,2
29652,5,2,2
29653,5,1,2
29654,5,2,2
29656,4,1,2
29657,5,2,2
29658,5,1,2
29659,5,2,2
29660,4,2,2
29661,5,1,2
29664,4,1,2
29665,5,1,2
29666,4,1,2
29668,5,1,2
29669,4,2,2
29670,4,1,2
29671,4,1,2
29672,5,2,2
29673,5,1,2
29674,5,1,2
29675,5,2,2
29676,5,1,2
29677,5,1,2
29678,5,1,2
29680,5,1,2
29681,5,2,2
29682,5,1,2
29684,4,2,2
29685,5,2,2
29686,5,2,2
29688,5,2,2
29689,4,1,2
29690,5,2,2
29692,5,1,3
29693,5,2,3
29694,6,1,3
29695,6,2,3
29696,6,1,3
29697,5,2,3
29700,5,2,3
29701,5,1,3
29702,5,2,3
29703,5,2,3
29704,5,1,3
29705,5,1,3
29707,6,1,3
29708,5,1,3
29709,5,2,3
29710,5,2,3
29711,5,2,3
29712,5,2,3
29713,5,2,3
29716,6,1,3
29717,5,1,3
29718,5,1,3
29719,5,2,3
29720,6,2,3
29721,5,2,3
29724,5,1,3
29725,6,2,3
29726,5,1,3
29727,6,2,3
29728,6,1,3
29729,6,1,3
29732,5,1,3
29733,6,2,3
29734,5,1,3
29735,5,1,3
29736,7,2,3
29737,5,2,3
29740,5,1,3
29741,6,2,3
29742,5,1,3
29746,8,2,5
29747,8,1,6
29754,8,2,5
29755,7,2,4
29758,8,2,5
29762,8,2,5
29763,9,1,6
29766,6,1,4
29774,9,1,5
29780,10,1,7
29784,10,2,7
29791,8,1,6
29796,10,2,7
29799,10,2,7
29803,9,1,7
29807,10,1,7
29811,10,1,7
29814,10,2,7
29815,10,1,7
29818,7,2,5
29821,8,1,5
29822,8,1,5
29825,8,1,5
29826,7,1,5
29829,7,1,5
29830,7,1,5
29833,8,1,5
29834,7,1,5
29837,7,2,5
29838,8,2,5
29841,8,2,5
29842,7,2,5
29844,8,2,6
29845,9,1,6
29849,8,1,6
29852,9,2,6
29853,8,2,6
29856,9,1,6
29857,8,1,6
29860,8,1,6
29861,9,1,6
29863,8,2,6
29864,8,1,6
29865,8,2,6
29868,9,1,6
29869,8,1,6
29871,9,1,6
29872,9,2,6
29873,9,2,6
29876,9,2,6
29877,8,1,6
29879,10,2,7
29880,9,1,7
29882,10,2,7
29883,9,2,7
29884,10,1,7
29887,9,1,7
29888,10,1,7
29890,9,1,7
29891,9,2,7
29892,9,2,7
29895,9,2,7
29896,9,2,7
29898,10,2,7
29899,10,2,7
29900,9,1,7
29903,9,2,7
29904,9,1,6
29906,9,2,7
29907,9,2,7
29908,9,1,7
29911,10,2,7
29912,9,2,7
29913,6,1,4
29914,7,1,4
29916,6,1,4
29917,7,1,4
29918,7,1,4
29921,6,1,4
29922,6,1,4
29924,7,1,4
29925,7,1,4
29926,6,1,7
29929,7,1,5
29930,10,1,7
29932,5,1,4
29933,8,1,5
29934,7,1,4
29936,7,1,4
29937,8,1,4
29938,6,1,4
29941,6,1,4
29942,11,1,7
29944,6,1,4
29945,7,1,4
29946,6,1,4
29948,6,1,4
29949,6,1,4
29952,7,1,4
29953,6,1,4
29954,7,1,4
29956,8,1,4
29957,8,1,5
29958,7,1,4
29960,7,1,4
29961,7,1,5
29962,8,1,5
29965,7,1,5
29966,6,1,4
29968,7,1,4
29969,9,1,5
29972,6,1,4
29973,10,1,7
29974,8,1,5
29976,8,1,5
29978,7,1,5
29980,6,1,4
29981,10,1,5
29982,8,1,5
29984,10,1,7
29986,8,1,5
29988,7,1,4
29989,7,1,4
29990,8,1,5
29992,10,1,7
29994,10,1,7
29995,10,1,7
29996,10,1,7
29998,10,1,7
29999,9,1,7
30000,10,1,7
30002,10,1,7
30003,10,1,7
30004,9,1,7
30006,10,1,7
30007,9,1,7
30008,9,1,7
30010,10,1,7
30011,9,1,7
30014,8,1,6
30015,10,1,7
30016,9,1,7
30018,9,1,7
30019,9,1,7
30022,9,1,6
30023,10,1,7
30024,10,1,7
30026,10,1,7
30027,7,1,5
30029,8,1,5
30030,7,1,4
30031,8,1,5
30032,8,1,6
30033,8,1,6
30034,7,1,5
30035,7,1,5
30037,10,1,7
30038,8,1,4
30040,9,1,6
30041,8,1,5
30043,2,1,5
30045,8,1,5
30046,8,1,5
30048,8,1,6
30049,8,1,6
30050,10,1,6
30051,8,1,6
30053,9,1,6
30054,9,1,6
30056,8,1,5
30057,10,1,7
30058,10,1,7
30059,9,1,6
30061,4,2,1
30062,4,2,1
30064,4,1,1
30065,4,1,1
30068,3,1,1
30069,4,1,1
30070,4,2,1
30072,3,1,1
30073,4,2,1
30076,3,2,1
30077,4,2,1
30078,4,2,1
30080,4,1,1
30081,4,1,1
30084,4,1,1
30085,3,1,1
30088,4,2,1
30089,3,1,1
30092,3,2,1
30093,3,2,1
30096,4,1,1
30097,4,1,1
30099,3,1,1
30100,4,1,1
30104,4,1,1
30105,4,2,1
30107,4,2,1
30108,4,2,1
30111,3,1,1
30112,4,1,1
30113,4,1,1
30115,4,1,1
30116,4,2,1
30119,3,2,1
30120,3,2,1
30121,4,2,1
30123,3,2,1
30124,4,1,1
30127,4,1,1
30128,4,2,1
30129,3,2,1
30201,6,1,3
30202,5,2,3
30204,6,2,3
30205,6,2,3
30208,6,2,3
30209,5,2,3
30210,6,1,3
30212,6,2,3
30213,6,1,3
30216,5,2,3
30217,5,2,3
30220,6,1,3
30221,6,1,3
30223,6,1,3
30224,6,2,3
30225,6,2,3
30228,5,2,3
30229,6,1,3
30232,6,1,3
30233,6,1,3
30272,9,2,6
30278,10,1,7
30280,9,1,7
30282,9,2,7
30283,9,2,7
30286,8,1,6
30288,9,2,7
30294,9,1,6
30296,10,1,7
30298,8,1,6
30301,10,1,7
30302,9,1,6
30304,9,1,6
30309,8,1,6
30310,10,2,7
30316,10,1,7
30325,9,1,6
30328,8,2,6
30331,8,2,6
30333,9,1,6
30336,10,1,7
30339,9,1,7
30342,8,1,6
30344,9,1,7
30351,10,1,7
30352,9,1,7
30355,10,2,7
30357,9,2,7
30359,11,1,7
30360,10,1,7
30363,9,1,7
30364,9,1,7
30367,10,1,7
30368,10,2,7
30371,3,2,1
30373,3,1,1
30374,4,2,1
30375,4,1,1
30376,4,1,1
30378,4,1,1
30379,4,1,1
30381,3,1,1
30382,4,1,1
30383,3,2,1
30384,3,2,1
30386,5,1,1
30387,4,1,1
30389,4,2,1
30390,3,2,1
30391,4,1,1
30392,4,1,1
30394,4,1,1
30395,4,2,1
30398,3,1,1
30399,3,2,1
30400,3,1,1
30402,4,1,1
30403,4,2,1
30404,4,2,1
30406,7,1,4
30408,6,1,4
30409,6,2,4
30410,7,2,4
30412,7,2,4
30413,8,1,4
30414,7,1,4
30415,8,1,4
30416,6,2,4
30418,7,1,4
30420,6,2,4
30421,6,1,4
30422,7,1,4
30423,7,1,4
30425,7,1,4
30426,6,1,4
30428,7,1,4
30429,7,2,4
30430,6,2,4
30431,6,2,4
30433,6,1,4
30434,6,1,4
30436,6,1,4
30437,7,2,4
30438,7,2,4
30439,6,2,4
30441,6,1,4
30442,6,1,4
30444,7,1,4
30445,6,2,4
30446,7,1,4
30447,6,2,4
30449,7,2,5
30450,7,1,5
30452,7,1,5
30453,8,2,5
30454,7,1,5
30455,7,2,5
30456,7,2,5
30457,8,1,5
30458,7,2,5
30460,7,2,5
30461,8,1,5
30462,9,2,5
30465,7,2,5
30466,9,1,5
30468,8,1,5
30469,7,1,5
30470,8,2,5
30473,7,2,5
30474,7,1,5
30476,8,2,5
30477,7,2,5
30481,8,1,5
30482,7,2,5
30484,9,2,6
30485,8,1,6
30488,9,2,6
30489,8,1,6
30492,8,2,6
30493,8,1,6
30496,9,1,6
30497,9,1,6
30500,8,2,6
30501,9,1,6
30503,8,1,6
30504,9,2,6
30508,8,2,6
30509,9,1,6
30510,8,1,6
30511,8,2,6
30512,8,1,6
30516,9,2,6
30517,8,1,6
30519,10,2,7
30520,10,1,7
30521,10,2,7
30522,9,2,7
30523,9,1,7
30527,10,2,7
30528,10,1,7
30530,9,2,7
30531,10,1,7
30534,10,1,7
30535,9,1,7
30536,10,2,7
30538,10,1,7
30539,10,2,7
30542,9,1,7
30543,10,1,7
30544,9,2,7
30546,9,2,7
30547,10,2,7
30550,9,1,7
30551,9,2,7
30552,10,1,7
30659,4,2,2
30660,5,1,2
30661,4,1,2
30663,5,2,2
30664,4,2,2
30667,5,2,2
30668,5,1,2
30669,5,2,2
30671,4,2,2
30672,5,1,2
30675,5,2,2
30676,5,1,2
30677,5,1,2
30679,5,2,2
30680,5,1,2
30683,5,2,2
30684,5,1,2
30685,4,2,2
30686,5,2,2
30687,5,1,2
30688,4,.N,2
30691,5,2,2
30692,5,2,2
30693,4,1,2
30764,4,2,1
30765,4,1,1
30767,4,2,1
30768,4,1,1
30769,4,2,1
30771,4,1,1
30772,4,1,1
30773,4,1,1
30775,4,1,1
30776,3,1,1
30779,4,1,1
30780,3,2,1
30781,4,2,1
30783,4,2,1
30784,4,1,1
30787,4,2,1
30788,4,2,1
30789,4,1,1
30791,4,1,1
30792,4,1,1
30795,4,2,1
30797,3,2,1
30800,6,1,3
30802,5,2,3
30803,5,1,3
30806,6,1,3
30808,5,1,3
30810,6,1,3
30811,5,1,3
30814,6,1,3
30816,6,2,3
30818,6,1,3
30819,6,2,3
30821,6,2,3
30822,5,1,3
30823,6,1,3
30824,5,1,3
30826,6,2,3
30827,6,1,3
30830,5,1,3
30831,6,2,3
30834,5,2,2
30835,5,2,2
30836,4,1,2
30837,4,.N,2
30838,5,2,2
30839,4,1,2
30841,5,1,2
30842,5,2,2
30845,4,2,2
30846,5,2,2
30847,4,1,2
30849,5,1,2
30850,5,1,2
30851,5,2,2
30853,4,2,2
30854,5,2,2
30855,5,1,2
30857,5,2,2
30858,5,2,2
